asi_id,name,state,region_or_circle,district,location,latitude,longitude,primary_image,image_url,wikimedia_commons_category,protection_status
N-DL-1,"Bastion, where a wall of Jahanpanah meets the wall of Rai Pithora fort.",Delhi,Delhi,Delhi,Adchini,28.5276,77.20252,"Bastion, where a wall of Jahanpanah meets the wall of Rai Pithora fort.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Bastion%2C_where_a_wall_of_Jahanpanah_meets_the_wall_of_Rai_Pithora_fort.jpg?width=640,Qila Rai Pithora,Centrally Protected Monument of National Importance (ASI)
N-DL-2,Ramp and gateway of Rai Pithora's Fort,Delhi,Delhi,Delhi,Adchini,28.52022,77.19973,Ramp Outer Wall of Lal kot and Rai Pithora.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Ramp_Outer_Wall_of_Lal_kot_and_Rai_Pithora.jpg?width=640,Qila Rai Pithora,Centrally Protected Monument of National Importance (ASI)
N-DL-3,Marble Tomb reputed to be that of Newab Bahadur Jawid Khan,Delhi,Delhi,Delhi,Aliganj,28.58086,77.21617,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-4,"Lal Bangla, c. 1780",Delhi,Delhi,Delhi,Babarpur (Kaka  Nagar),28.60027,77.23816,Lal Bangla pict..JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Lal_Bangla_pict..JPG?width=640,Lal Bangla,Centrally Protected Monument of National Importance (ASI)
N-DL-5,Khair-ul-Manzil (also: Khairul Manazil or Khair-ul-Manajil). Built 1561 A.D.,Delhi,Delhi,Delhi,"Babarpur Bazipur (Kakanagar), opposite Purana Qila, Delhi",28.6074778,77.2393073,"Khairul Manazil, Purana Qila, Delhi.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Khairul_Manazil%2C_Purana_Qila%2C_Delhi.jpg?width=640,Khair-ul-Manzil,Centrally Protected Monument of National Importance (ASI)
N-DL-6,Kos Minar or Mughal Mile stone,Delhi,Delhi,Delhi,Babarpur Bazipur( Kakanagar),28.602424,77.245417,Mughal-era Kos Minar in the Delhi National Zoo.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mughal-era_Kos_Minar_in_the_Delhi_National_Zoo.jpg?width=640,"Kos Minar, Delhi",Centrally Protected Monument of National Importance (ASI)
N-DL-7,"The Moti Gate of Sher Shah Suri, Delhi. Currently missing {{cite web|last1=Sakorkar|first1=Aditya|title=12 historic monuments go missing in Delhi|url=http://www.sunday-guardian.com/investigation/12-historic-monuments-go-missing-in-delhi|website=The Sunday Guardian|access-date=8 May 2017|archive-date=9 May 2013|archive-url=https://web.archive.org/web/20130509235944/http://www.sunday-guardian.com/investigation/12-historic-monuments-go-missing-in-delhi|url-status=dead",Delhi,Delhi,,,,,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-8,Begampuri Masjid,Delhi,Delhi,Delhi,"Begampur, in historic Jahanpanah",28.521,77.246,Begampur Masjid.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Begampur_Masjid.jpg?width=640,Begumpuri Masjid,Centrally Protected Monument of National Importance (ASI)
N-DL-9,Phool Chadar aqueduct near Najafgarh jhil aqueduct. Demolished in the 1970's.,Delhi,Delhi,Delhi,Chaukri Mubarakabad,,,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-10,Lal Gumbad Maulana Abdul Hakim Tomb,Delhi,Delhi,Delhi,Chirag Delhi in Jahanpanah,28.545888020000,77.226296383,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-11,Tomb of Bahlol Lodi. Built 1451 - 1488 A.D.,Delhi,Delhi,Delhi,"Chirag Delhi,  in Jahanpanah",28.5387,77.2265,Tomb of Bahlol Lodi.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Bahlol_Lodi.JPG?width=640,Bahlul Lodi,Centrally Protected Monument of National Importance (ASI)
N-DL-12,Ajmeri Gate,Delhi,Delhi,Delhi,Bazar Ajmeri Gate,28.6462,77.2239,View of Ajmeri gate.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/View_of_Ajmeri_gate.JPG?width=640,Ajmeri Gate,Centrally Protected Monument of National Importance (ASI)
N-DL-13,Alipur  Cemetery. Destroyed in 1980's.,Delhi,Delhi,Delhi,Delhi-Alipur Camping group.,,,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-14,Ashoka'a pillar,Delhi,Delhi,Delhi,Ferozabad (Ferozshah Kila (Feroz Shah Kotla or Vikram Nagar Colony),28.635826,77.245388,Ashokan pillar building.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Ashokan_pillar_building.jpg?width=640,"Ashoka pillar, Feroz Shah Kotla, Delhi",Centrally Protected Monument of National Importance (ASI)
N-DL-15,Barakhamba Cemetery. ('''Delisted'''),Delhi,Delhi,Delhi,Imperial City,,,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-16,Chauburji. Built 1651 - 1388 A.D.,Delhi,Delhi,Delhi,Delhi ridge near Hindu Rao Hospital,28.6816,77.2152,Chauburji. Built on top.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Chauburji._Built_on_top.JPG?width=640,"Chauburji, Delhi",Centrally Protected Monument of National Importance (ASI)
N-DL-17,Eremo Cemetery,Delhi,Delhi,Delhi,near Kishanaganj Railway Station,28.63855,77.21219,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-18,"Red Fort, which includes Naubat Khana, Diwan-i-Am, Mumtaz Mahal, Rang Mahal, Baithak, Muthamman Burj, Diwan-i-Khas, Moti Masjid, Sawan and Bhadon, Shahi Burj, Hammam with all surrounding including the gardens, paths, terraces and water courses. Built 1638 - 1648 CE",Delhi,Delhi,Old Delhi,Red Fort,28.655890,77.242016,Red Fort in Delhi 03-2016 img3.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Red_Fort_in_Delhi_03-2016_img3.jpg?width=640,Red Fort,Centrally Protected Monument of National Importance (ASI)
N-DL-19,Delhi Gate,Delhi,Delhi,Delhi,"Bahadur Shah Zafar Marg, Daryaganj",28.6411,77.2404,Delhi Gate.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Delhi_Gate.JPG?width=640,"Delhi Gate, Delhi",Centrally Protected Monument of National Importance (ASI)
N-DL-20,"Enclosure containing the grave of Lt. Edwards and others, killed in 1857.",Delhi,Delhi,Delhi,"North Delhi ridge near Flag Staff Tower, Civil Lines.",28.68897,77.21902,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-21,Enclosure wall with Tomb of Mirza Najaf Khan,Delhi,Delhi,Delhi,,28.58087,77.21353,Najaf Khan Tomb entrance.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Najaf_Khan_Tomb_entrance.JPG?width=640,Tomb of Mirza Najaf Khan,Centrally Protected Monument of National Importance (ASI)
N-DL-22,Flagstaff Tower,Delhi,Delhi,Delhi,400 yards North of Cheuburji Mosque,28.6880,77.2181,Flag Staff Tower.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Flag_Staff_Tower.JPG?width=640,Flagstaff Tower,Centrally Protected Monument of National Importance (ASI)
N-DL-23,Jantar Mantar,Delhi,Delhi,Delhi,"Connaught Place, New Delhi",28.627172,77.216463,India Delhi Jantar Mantar observatory 1.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/India_Delhi_Jantar_Mantar_observatory_1.jpg?width=640,Jantar Mantar (Delhi),Centrally Protected Monument of National Importance (ASI)
N-DL-24,Kashmiri Gate and portion of the City Wall on either side of the Kashmiri Gate on the side and on the other up to and including the water Bastions at the Northern corner of the wall and also including the dith outside the City wall where this is exposed.,Delhi,Delhi,Delhi,Kashmiri Gate,28.66644,77.22900,Kashmiri Gate( front view).JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Kashmiri_Gate%28_front_view%29.JPG?width=640,"Kashmere Gate Monument, Delhi",Centrally Protected Monument of National Importance (ASI)
N-DL-25,"Kotla Ferozabad, or Feroz Shah Kotla (with the remaining walls, bastions and gateways and gardens, the old Mosque, and well and all other ruins buildings it contains.",Delhi,Delhi,Delhi,"Two furlongs east of jail and three furlongs due south of S.E. Corner of Shahjahanabad, Delhi.",28.635208,77.245546,Feroz shah kotla02 by ashish.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Feroz_shah_kotla02_by_ashish.jpg?width=640,Feroz Shah Kotla,Centrally Protected Monument of National Importance (ASI)
N-DL-26,"Lal Darwaza, the northern gate of the outer walls of the Delhi of Sher Shah Suri. Also known as Khooni Darwaza.",Delhi,Delhi,Delhi,"Three furlongs due south of Delhi Gate,",28.635891,77.240897,Khuni Darwaza (3546431862).jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Khuni_Darwaza_%283546431862%29.jpg?width=640,Khooni Darwaza,Centrally Protected Monument of National Importance (ASI)
N-DL-27,Lothian Cemetery,Delhi,Delhi,Delhi,Kashmiri Gate,28.66127,77.23622,Lothian Cemetery 11.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Lothian_Cemetery_11.jpg?width=640,Lothian Cemetery,Centrally Protected Monument of National Importance (ASI)
N-DL-28,Qudsia Mosque,Delhi,Delhi,Delhi,Qudsia Garden (Qudsia Bagh),28.67056,77.23087,Qudsia Mosque.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Qudsia_Mosque.JPG?width=640,Qudsia Bagh,Centrally Protected Monument of National Importance (ASI)
N-DL-29,Mutiny Memorial,Delhi,Delhi,Delhi,"In front of Old Telegraph Building, Kashmiri Gate,",28.662186,77.234479,DSC 0167 Mutiny Gate.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/DSC_0167_Mutiny_Gate.jpg?width=640,Mutiny Memorial at Kashmiri Gate,Centrally Protected Monument of National Importance (ASI)
N-DL-30,Nicholson (Or Kashmiri Gate) Cemetery,Delhi,Delhi,Delhi,Kashmiri Gate,28.66874,77.22468,Nicholson Cemetery.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Nicholson_Cemetery.JPG?width=640,Nicholson Cemetery,Centrally Protected Monument of National Importance (ASI)
N-DL-31,"Nicholson statue and its platform and the surrounding gardens paths and enclosure wall. Removed in 1970's and subsequently '''on Dec3 2024 deleted from this list'''.{{cite web |title=After 111 yrs, John Nicholson's statue stripped of national monument status |url=https://www.business-standard.com/india-news/centre-strips-john-nicholson-statue-in-delhi-of-national-importance-status-124120300860_1.html |website=Business Standard |publisher=Business Standard |access-date=20 February 2026",Delhi,Delhi,,,,,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-32,Old Baoli immediately to the west of Hindu Rao's House.,Delhi,Delhi,Delhi,On the Delhi ridge,28.6760,77.2122,Old Baoli.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Old_Baoli.JPG?width=640,Old Baoli,Centrally Protected Monument of National Importance (ASI)
N-DL-33,The Old Entrance Gateway of the Qudsia Garden (Qudsia Bagh).,Delhi,Delhi,Delhi,Qudsia Delhi,28.67055,77.23120,Back_Gateway_Qudsia_Garden.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Back_Gateway_Qudsia_Garden.JPG?width=640,Qudsia Bagh,Centrally Protected Monument of National Importance (ASI)
N-DL-34,The Pirghaib to the north and near Hindu Rao's House,Delhi,Delhi,Delhi,"On the Delhi ridge, Delhi",28.67642,77.21324,Pir Ghaib.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Pir_Ghaib.JPG?width=640,"Pir Ghaib, Delhi",Centrally Protected Monument of National Importance (ASI)
N-DL-35,"Portion of City wall near which Brig.Gen. John Nicholson was mortally Wounded on 14th Sept., 1857.",Delhi,Delhi,Delhi,On the Delhi ridge,,,Portion which was mortally Wounded John Nicholson.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Portion_which_was_mortally_Wounded_John_Nicholson.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-DL-36,The Punjabi gate in the Roshanara Bagh,Delhi,Delhi,Delhi,"Opposite Municipal Board school, Subji Mandi",28.67362,77.20161,Panjabi Gate.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Panjabi_Gate.JPG?width=640,Roshanara Bagh,Centrally Protected Monument of National Importance (ASI)
N-DL-37,"Purana Quila (Inderpat) or Delhi With all its walls Arcades, gateways and Bastions, gardens, the Mosque of Sher Shah (Kila Kohna Masjid - Qila-i-Kuhna mosque). The Sher Mandala and entrances to Subterranean passages.",Delhi,Delhi,Delhi,"Two miles south of the Delhi Gate of Shahjahanabad, Delhi",28.609531,77.243207,"Qila Kuhna Masjid inside Puran Qila, Delhi.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Qila_Kuhna_Masjid_inside_Puran_Qila%2C_Delhi.jpg?width=640,"Purana Qila, Delhi",Centrally Protected Monument of National Importance (ASI)
N-DL-38,"Rajpur (Mutiny cemetery) gateway, rest now built over by residential buildings",Delhi,Delhi,Delhi,"Old Rajpur Cantonment, North District.",,,Rajpur Cemetery.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Rajpur_Cemetery.JPG?width=640,"Rajpur Cemetery, Delhi",Centrally Protected Monument of National Importance (ASI)
N-DL-39,The remaining gateways of the old 'Magazine' with their adjoining buildings.,Delhi,Delhi,Delhi,"The Post office, Delhi",28.6322,77.2194,Magazine Gateway.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Magazine_Gateway.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-DL-40,Sher Shah Suri's gate with the adjoining curon walls and Bastions and the remains of the double line of structure to its front,Delhi,Delhi,Delhi,Opposite purana Qila immediately North-east of the Khairul Manazil Mosque,28.608692,77.239060,"Sher Shah Suri Gate, Delhi.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Sher_Shah_Suri_Gate%2C_Delhi.jpg?width=640,Lal Darwaza,Centrally Protected Monument of National Importance (ASI)
N-DL-41,"Site of Siege battery Known as the Sammy House Battery bearing the following Inscriptions Battery, Sammy house, Major Remington  Tank, RA Commanding armament 89 pounds. To command ground near Mori Bastion.",Delhi,Delhi,Delhi,300 Yards East of Mutiny Memorial,28.6322,77.2194,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-42,Site of siege Battery with inscription. Demolished in 1995.,Delhi,Delhi,Delhi,East of the Hospital in police Line,,,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-43,Site of siege Battery with inscription. Demolished in 1980's.,Delhi,Delhi,Delhi,Compound of Curzon House,,,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-44,Site of siege Battery with inscription.,Delhi,Delhi,Delhi,In the garden near south west entrance to Delhi Golf Club Ground,,,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-45,Sunehri Masjid (Red Fort),Delhi,Delhi,Delhi,Red Fort,28.6504529,77.2394253,Sunehri Masjid in Delhi.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Sunehri_Masjid_in_Delhi.jpg?width=640,Sunehri Masjid (Red Fort),Centrally Protected Monument of National Importance (ASI)
N-DL-46,Tomb of Capt. Mac. Barnatt &amp; others who fall in an attack on Kishanganj. Demolished.,Delhi,Delhi,Delhi,Kishan Ganj,,,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-47,Tomb of Ghaziuddin Khan,Delhi,Delhi,Delhi,Ajmeri Gate,28.64577,77.22204,Tomb of Ghaziuddin Khan.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Ghaziuddin_Khan.jpg?width=640,Ghaziuddin Khan complex,Centrally Protected Monument of National Importance (ASI)
N-DL-48,Tomb of Roshanara Begum &amp; Baradari,Delhi,Delhi,Delhi,"Roshnara Bagh, Sabzi Mandi",28.6736,77.2002,Front and left side view of tomb of Roshanara Begum.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Front_and_left_side_view_of_tomb_of_Roshanara_Begum.jpg?width=640,,Centrally Protected Monument of National Importance (ASI)
N-DL-49,Tomb of Razia Begum (Razia Sultana) in Mohalla Bulbuli Khana,Delhi,Delhi,Delhi,Shahjahanabad,28.646234872,77.231437754,Tomb of Razia Begum.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Razia_Begum.JPG?width=640,Roshanara's Tomb,Centrally Protected Monument of National Importance (ASI)
N-DL-50,"Tomb of Safdarjung (Mirza Muqim Mansur Ali Khan) with all the enclosure walls, gateways, gardens and the mosque on the eastern side of the garden.",Delhi,Delhi,Delhi,"Lodhi Road, New Delhi",28.589383,77.210589,"Safdarjung Tomb, Delhi.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Safdarjung_Tomb%2C_Delhi.jpg?width=640,Safdarjung's Tomb,Centrally Protected Monument of National Importance (ASI)
N-DL-51,Tripolia Gateways,Delhi,Delhi,Delhi,Delhi-Karnal Road,28.68533,77.19580,Tripolia Gateways.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Tripolia_Gateways.JPG?width=640,"Tripolia Gates, Delhi",Centrally Protected Monument of National Importance (ASI)
N-DL-52,Agrasen ki Baoli,Delhi,Delhi,Delhi,Near Jantar Mantar (Delhi),28.62622484,77.22502191,"Agrasen_ki_Baoli,_New_Delhi,_India_-_20070127.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Agrasen_ki_Baoli%2C_New_Delhi%2C_India_-_20070127.jpg?width=640,Agrasen ki Baoli,Centrally Protected Monument of National Importance (ASI)
N-DL-53,Tomb of Darya Khan,Delhi,Delhi,Delhi,Kidwai Nagar East,28.5722,77.2168,Tomb of Darya Khan Lohani.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Darya_Khan_Lohani.JPG?width=640,Darya Khan Lohani's tomb,Centrally Protected Monument of National Importance (ASI)
N-DL-54,"Baoli at Ghiaspur, also known as Nizamuddin Baoli",Delhi,Delhi,Delhi,Nizamuddin West,28.5919,77.2419,Nizamudin Baoli after Cleanup.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Nizamudin_Baoli_after_Cleanup.JPG?width=640,Nizamuddin Baoli,Centrally Protected Monument of National Importance (ASI)
N-DL-55,"Tomb of Mirza Muzaffer, Chota Batasha No. 153, Ghiaspur",Delhi,Delhi,Delhi,Nizammuddin,28.5960,77.2496,Chota Batasha taken from unknown tomb.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Chota_Batasha_taken_from_unknown_tomb.jpg?width=640,Chhota Batashewala,Centrally Protected Monument of National Importance (ASI)
N-DL-56,"Tomb of Amir Khusro, Ghiaspur",Delhi,Delhi,Delhi,Nizamuddin West,28.5911,77.2419,Tomb of Amir Khusro from a roof.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Amir_Khusro_from_a_roof.jpg?width=640,Tomb of Amir Khusraw,Centrally Protected Monument of National Importance (ASI)
N-DL-57,"Tomb of Mirza Muzaffer, Bara Batasha (Bara Batashewala) No. 151 Ghiaspur",Delhi,Delhi,Delhi,Nizammuddin,28.59578,77.24897,Bara Batashewala.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Bara_Batashewala.JPG?width=640,Tomb of Mirza Muzaffar Hussain,Centrally Protected Monument of National Importance (ASI)
N-DL-58,"Tomb of Nizamuddin Auliya, Ghiaspur No. 197",Delhi,Delhi,Delhi,Nizamuddin West,28.5913,77.2419,"Nizamuddin Dargah and Jamaat Khana Masjid, Delhi.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Nizamuddin_Dargah_and_Jamaat_Khana_Masjid%2C_Delhi.jpg?width=640,Nizamuddin Dargah,Centrally Protected Monument of National Importance (ASI)
N-DL-59,"Unknown tomb Ghiaspur 153,",Delhi,Delhi,Delhi,Nizammuddin,28.59596,77.25056,"Unknown Tomb, Ghaispur -just across the North Gate of the Humayun Tomb.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Unknown_Tomb%2C_Ghaispur_-just_across_the_North_Gate_of_the_Humayun_Tomb.jpg?width=640,"Unknown Tomb, Ghaispur",Centrally Protected Monument of National Importance (ASI)
N-DL-60,"i. The tomb of Ferozshah ii (Firuz Shah Tughlaq). Domed Building to the west of No.1 iii. Dalan between 1&amp;2 iv. Domed Building &amp; its court to the south of No. 3, v. Dalans and all ruined Buildings to the north of no. 1 and existing up to No.10 vi. Five Chhatris to the case of No. 1&amp; No.5 vii. Old Gate to the north of No.6 viii. Three Chhatris to the north-west of No.7
ix. Ruined courtyard and its Dalans with the Domed building to the north-west to the No.8
x. Old wall running east from No.4 xi. 2.23 Acres of land surrounding the above monuments and bounded on the North by house of Chhange and Mehra Chand sons of Hansram and house of Uderam, son of Kusha South Ghairmunkan Resta East  By village site belonging to village community house of  Nots Zadar sons of Jai Singh Chhamar and field Nos. 338 &amp; 331 belonging to Naider and others West By field no. 185 belonging to Udaram, son of Kusal Jat and field No. 186 belonging to Jagins and Sajawal Rajput, No. 195 Ghairmunkin Johar, common of Jats and Musalmans and filed no. 196, Ghairmunkin Pall.",Delhi,Delhi,Delhi,Hauz Khas,28.5530,77.1934,Feroze Sha's tomb with adjoining Madrasa.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Feroze_Sha%27s_tomb_with_adjoining_Madrasa.JPG?width=640,Tomb of Feroz Shah Tughlaq,Centrally Protected Monument of National Importance (ASI)
N-DL-61,Bag-i-Alam Gumbad with a Mosque,Delhi,Delhi,Delhi,Humayunpur,28.5561,77.1984,Bag-i-Alam_Gumbad.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Bag-i-Alam_Gumbad.jpg?width=640,Bag-i-Alam Gumbad with a mosque,Centrally Protected Monument of National Importance (ASI)
N-DL-62,Kali Gumti,Delhi,Delhi,Delhi,Humayunpur (Hauz Khas),28.55668,77.19802,Kali Gumti.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Kali_Gumti.JPG?width=640,Kali Gumti,Centrally Protected Monument of National Importance (ASI)
N-DL-63,Tohfewala Gumbad,Delhi,Delhi,Delhi,Humayunpur Deer Park (Hauz Khas),28.55743,77.19898,Tefewala Gumbad.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Tefewala_Gumbad.JPG?width=640,Tafewala Gumbad,Centrally Protected Monument of National Importance (ASI)
N-DL-64,Arab Serai,Delhi,Delhi,Delhi,"Patti, Ghiapur in Hauz Inderpat",28.59123,77.24833,ARAB SARAI.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/ARAB_SARAI.jpg?width=640,"Arab Serai, Humayun's Tomb",Centrally Protected Monument of National Importance (ASI)
N-DL-65,The Gate way of Arab Sarai facing North towards Purana Qila,Delhi,Delhi,Delhi,Arab Sarai,28.59144,77.24796,"Gateway into Arab Sarai, near Humayun's tomb complex, Delhi.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Gateway_into_Arab_Sarai%2C_near_Humayun%27s_tomb_complex%2C_Delhi.jpg?width=640,Arab Serai Gate (Humayun's Tomb complex),Centrally Protected Monument of National Importance (ASI)
N-DL-66,The Gate way of Arab Sarai facing East towards the tomb of Humayun,Delhi,Delhi,Delhi,Arab Sarai,28.5912,77.2488,Arab Ki Sarai East Gate.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Arab_Ki_Sarai_East_Gate.jpg?width=640,"Arab Sarai Gateway, East facing",Centrally Protected Monument of National Importance (ASI)
N-DL-67,Remaining Gateways of Arab Sarai and of Abadi-Bagh-Buhalima,Delhi,Delhi,Delhi,Near Arab Sarai Village,28.59125,77.24769,Abadi-Bagh-Buhalima.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Abadi-Bagh-Buhalima.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-DL-68,Lakhar wal Gumbad (Tomb),Delhi,Delhi,Delhi,"Inderpat Estate (Sunder Nursery), Near Delhi Public School",28.59790,77.24384,Lakharwal Gumbab in the Sunder Nursery Lawns.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Lakharwal_Gumbab_in_the_Sunder_Nursery_Lawns.jpg?width=640,Lakhar wal Gumbad,Centrally Protected Monument of National Importance (ASI)
N-DL-69,Sunderwala Burj,Delhi,Delhi,Delhi,Inderpat Estate (Sunder Nursery),28.596127,77.245277,Sunderwala Burj in the Sunder Nursery Gardens.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Sunderwala_Burj_in_the_Sunder_Nursery_Gardens.JPG?width=640,Sunderwala Burj,Centrally Protected Monument of National Importance (ASI)
N-DL-70,Sunderwala Mahal,Delhi,Delhi,Delhi,Inderpat Estate (Sunder Nursery),28.59607,77.24658,Bagh-e-Azeem 01.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Bagh-e-Azeem_01.jpg?width=640,Sunderwala Mahal,Centrally Protected Monument of National Importance (ASI)
N-DL-71,"Bijay Mandal, neighbouring domes, buildings and dalan to north of Begumpur",Delhi,Delhi,Delhi,"In village Kalusarai (Sarvapriya Vihar), part of historic Jahanpanah",28.54081,77.20552,Bijaymandal of Jahanpanah.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Bijaymandal_of_Jahanpanah.JPG?width=640,Bijay Mandal,Centrally Protected Monument of National Importance (ASI)
N-DL-72,Old Lodhi Bridge (Athpula aka Khairpur ka Pul) with approaches. Built 1556 - 1605 A.D.,Delhi,Delhi,Delhi,"Near Tomb of Sikandar Lodi, Khairpur",28.5964,77.2227,Athpula (eight piered) Bridge in Lodi gardens.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Athpula_%28eight_piered%29_Bridge_in_Lodi_gardens.JPG?width=640,Athpula,Centrally Protected Monument of National Importance (ASI)
N-DL-73,Mosque with the dalans and courtyard and the Bara Gumbad (the domed entrance to the mosque),Delhi,Delhi,Delhi,Khairpur,28.59293,77.22016,Bara Gumbad and Bara Gumbad Masjid.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Bara_Gumbad_and_Bara_Gumbad_Masjid.JPG?width=640,Bara Gumbad,Centrally Protected Monument of National Importance (ASI)
N-DL-74,The tomb of Mohammed Shah known as Mubarak Khan- Ka-Gumbaz,Delhi,Delhi,Delhi,Khairpur,28.59094,77.21828,Tomb of Mohammed Shah (Lodhi Garden).JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Mohammed_Shah_%28Lodhi_Garden%29.JPG?width=640,Mohammed Shah's Tomb,Centrally Protected Monument of National Importance (ASI)
N-DL-75,"Tomb of Sikandar Lodi with its enclosure wall and bastions, gates &amp; compound. Built 1494 A.D.",Delhi,Delhi,Delhi,Khairpur,28.59628,77.22155,Lodhi Gardens 0013.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Lodhi_Gardens_0013.jpg?width=640,Tomb of Sikandar Lodi,Centrally Protected Monument of National Importance (ASI)
N-DL-76,Unknown tomb with blue tiles decoration known as Shisha Gumbad,Delhi,Delhi,Delhi,Khairpur,28.5937392,77.2201724,"Shish Gumbad, Lodhi Gardens, Delhi.JPG",https://commons.wikimedia.org/wiki/Special:FilePath/Shish_Gumbad%2C_Lodhi_Gardens%2C_Delhi.JPG?width=640,Shish Gumbad,Centrally Protected Monument of National Importance (ASI)
N-DL-77,Bandi or Poti ka Gumbad III-280,Delhi,Delhi,Delhi,Kharera village between Hauz Khas and Qutab road,28.55338,77.20387,Hauz Khas Village 0002 179.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Hauz_Khas_Village_0002_179.jpg?width=640,Dadi-Poti ka Gumbad,Centrally Protected Monument of National Importance (ASI)
N-DL-78,Biran-Ka-Gumbad-282,Delhi,Delhi,Delhi,Kharera village between Hauz Khas and Qutab road,28.5555,77.2028,Biran-Ka-Gumbad-282.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Biran-Ka-Gumbad-282.JPG?width=640,Biran ka Gumbad,Centrally Protected Monument of National Importance (ASI)
